score,moves,snake_length,time
0,1942,3,0.0,-1.1699279093717816,0,"[ 2.11111111  1.88888889  1.55555556 24.22222222 29.77777778 27.27777778
 26.61111111 44.05555556 60.5        67.77777778 38.16666667]"
0,1996,3,0.0,-1.1748496993987976,0,"[ 2.10526316  1.89473684  1.52631579 23.15789474 28.84210526 26.36842105
 26.68421053 42.42105263 58.10526316 67.05263158 36.15789474]"
0,2148,3,0.0,-1.1713221601489758,0,[ 2.15  1.85  1.8  23.65 28.4  28.   27.35 47.9  55.2  68.65 36.55]
0,2549,3,0.0,-1.1518242448018832,0,"[ 2.14285714  2.          1.76190476 28.42857143 32.14285714 30.95238095
 29.85714286 56.85714286 58.76190476 84.38095238 34.80952381]"
0,2594,3,0.0,-1.1565150346954511,0,"[ 2.13636364  1.95454545  1.72727273 27.54545455 31.13636364 29.72727273
 29.5        56.31818182 56.09090909 81.27272727 34.27272727]"
0,2715,3,0.0,-1.156537753222836,0,"[ 2.30434783  2.          1.86956522 27.56521739 30.73913043 30.39130435
 29.34782609 53.86956522 58.91304348 79.73913043 35.7826087 ]"
1,2965,3,0.0,-1.13929173693086,0,"[ 2.375       2.25        2.375      28.91666667 31.33333333 31.875
 31.41666667 55.29166667 62.70833333 81.16666667 39.875     ]"
0,3011,3,0.0,-1.1434739289272666,0,[ 2.4   2.2   2.4  27.8  30.76 30.8  31.08 54.16 60.92 79.08 38.8 ]
0,3040,3,0.0,-1.1483552631578948,0,"[ 2.38461538  2.15384615  2.46153846 26.92307692 29.65384615 29.69230769
 30.65384615 53.19230769 58.57692308 76.38461538 38.03846154]"
0,3096,3,0.0,-1.1518087855297157,0,"[ 2.48148148  2.18518519  2.77777778 26.44444444 28.92592593 28.85185185
 30.44444444 51.22222222 58.48148148 75.62962963 36.62962963]"
1,3232,3,0.0,-1.1417079207920793,0,"[ 2.64285714  2.64285714  3.32142857 26.28571429 29.32142857 29.28571429
 30.53571429 52.57142857 58.03571429 76.39285714 36.42857143]"
0,3633,3,0.0,-1.1312964492155244,0,"[ 2.75862069  2.5862069   3.44827586 28.5862069  30.89655172 32.13793103
 33.65517241 50.75862069 69.86206897 79.96551724 39.51724138]"
0,3743,3,0.0,-1.1325140261822069,0,"[ 2.83333333  2.53333333  3.46666667 28.53333333 30.3        31.93333333
 34.         49.86666667 70.23333333 77.33333333 41.63333333]"
0,4001,3,0.0,-1.1287178205448638,0,"[ 2.87096774  2.51612903  3.41935484 28.77419355 30.4516129  34.22580645
 35.61290323 49.16129032 75.06451613 79.93548387 42.96774194]"
0,4145,3,0.0,-1.1288299155609167,0,"[ 2.90625  2.46875  3.40625 29.40625 30.4375  34.1875  35.5     47.625
 77.21875 78.09375 44.21875]"
2,4720,3,0.0,-1.1040254237288136,0,"[ 2.93939394  2.57575758  3.45454545 32.81818182 33.24242424 37.6969697
 39.27272727 55.3030303  82.48484848 86.81818182 46.66666667]"
1,4861,3,0.0,-1.0985393951861757,0,"[ 3.02941176  2.88235294  3.5        32.85294118 33.64705882 37.32352941
 39.14705882 54.82352941 82.91176471 85.02941176 48.38235294]"
1,5018,3,0.0,-1.093064966121961,0,"[ 3.25714286  2.82857143  3.85714286 33.2        33.65714286 37.11428571
 39.4        56.25714286 81.91428571 84.54285714 49.22857143]"
0,5261,3,0.0,-1.0923778749287207,0,"[ 3.66666667  2.83333333  4.30555556 33.27777778 34.22222222 38.38888889
 40.25       61.44444444 79.63888889 88.5        48.05555556]"
1,5367,3,0.0,-1.0883174958077138,0,"[ 3.64864865  2.94594595  4.40540541 32.91891892 33.86486486 38.
 40.27027027 60.59459459 78.51351351 88.97297297 46.75675676]"
0,5539,3,0.0,-1.0890052356020943,0,"[ 3.86842105  2.92105263  4.60526316 33.52631579 34.13157895 37.71052632
 40.39473684 59.05263158 80.86842105 87.31578947 48.        ]"
0,5678,3,0.0,-1.0901725959845017,0,"[ 3.84615385  2.8974359   4.56410256 33.33333333 34.38461538 37.61538462
 40.25641026 61.1025641  78.79487179 87.69230769 47.43589744]"
0,5824,3,0.0,-1.0911744505494505,0,"[ 3.875  3.5    4.5   32.775 34.05  37.875 40.9   59.575 79.825 86.45
 48.725]"
1,5991,3,0.0,-1.086629944917376,0,"[ 3.82926829  3.6097561   4.41463415 32.73170732 34.24390244 37.87804878
 41.26829268 59.51219512 78.90243902 84.92682927 51.02439024]"
0,6091,3,0.0,-1.088327039894927,0,"[ 3.85714286  3.64285714  4.33333333 32.26190476 34.11904762 37.45238095
 41.19047619 58.5952381  77.5952381  85.28571429 49.80952381]"
1,6429,3,0.0,-1.0818167677710375,0,"[ 3.88372093  3.97674419  4.46511628 33.30232558 35.13953488 38.6744186
 42.39534884 60.18604651 80.20930233 84.93023256 54.30232558]"
0,6707,3,0.0,-1.0812583867601013,0,"[ 3.88636364  3.90909091  4.45454545 33.86363636 36.06818182 39.27272727
 43.22727273 64.36363636 78.47727273 89.31818182 53.06818182]"
1,6941,3,0.0,-1.0767900878835903,0,"[ 4.13333333  3.86666667  4.91111111 34.22222222 36.4        39.8
 43.82222222 64.11111111 78.84444444 92.4        52.        ]"
2,7068,3,0.0,-1.0693265421618563,0,"[ 4.15217391  4.04347826  4.89130435 34.13043478 35.84782609 39.7826087
 43.89130435 63.15217391 78.7173913  91.67391304 52.26086957]"
0,7141,3,0.0,-1.0712785324184289,0,"[ 4.12765957  3.9787234   4.85106383 33.89361702 35.46808511 39.08510638
 43.4893617  61.9787234  78.38297872 89.85106383 52.55319149]"
0,7196,3,0.0,-1.0733740967204002,0,"[ 4.14583333  3.91666667  4.83333333 33.29166667 35.20833333 38.72916667
 42.6875     61.77083333 76.79166667 88.97916667 51.58333333]"
1,7290,3,0.0,-1.0707818930041153,0,"[ 4.10204082  3.87755102  5.02040816 33.14285714 34.97959184 38.20408163
 42.44897959 60.91836735 76.71428571 87.81632653 51.20408163]"
0,7326,3,0.0,-1.0730275730275731,0,[ 4.08  4.18  4.94 32.48 34.62 37.82 41.6  60.42 75.18 86.06 50.9 ]
1,7649,3,0.0,-1.0683749509739835,0,"[ 4.1372549   4.31372549  5.05882353 33.1372549  35.1372549  38.82352941
 42.88235294 64.52941176 74.68627451 87.07843137 52.80392157]"
1,7771,3,0.0,-1.0657573027924334,0,"[ 4.07692308  4.25        5.         33.17307692 34.90384615 38.59615385
 42.76923077 65.63461538 73.25       85.96153846 53.03846154]"
0,7797,3,0.0,-1.0679748621264589,0,"[ 4.03773585  4.18867925  5.0754717  32.54716981 34.58490566 37.86792453
 42.11320755 64.64150943 72.09433962 84.83018868 52.03773585]"
0,7964,3,0.0,-1.0689352084379709,0,"[ 4.09259259  4.25925926  5.55555556 32.61111111 34.5        38.27777778
 42.09259259 65.2962963  71.96296296 85.44444444 51.92592593]"
2,8287,3,0.0,-1.061059490768674,0,"[ 4.23636364  4.34545455  5.92727273 33.14545455 35.         39.56363636
 42.96363636 67.         72.52727273 87.16363636 53.14545455]"
1,8606,3,0.0,-1.0574018126888218,0,"[ 4.91071429  4.39285714  6.42857143 33.625      35.76785714 40.58928571
 43.69642857 65.85714286 76.75       85.875      57.57142857]"
0,8735,3,0.0,-1.0587292501431025,0,"[ 4.85964912  4.33333333  6.35087719 33.54385965 35.43859649 40.77192982
 43.49122807 66.10526316 76.24561404 84.63157895 58.        ]"
1,8784,3,0.0,-1.057035519125683,0,"[ 4.79310345  4.39655172  6.25862069 33.17241379 35.17241379 40.17241379
 42.93103448 65.0862069  75.62068966 83.27586207 57.37931034]"
0,8920,3,0.0,-1.0582959641255605,0,"[ 4.86440678  4.33898305  6.30508475 32.77966102 34.74576271 40.3220339
 43.33898305 63.98305085 76.6440678  81.88135593 58.49152542]"
0,8957,3,0.0,-1.060176398347661,0,"[ 4.86666667  4.28333333  6.28333333 32.31666667 34.25       40.03333333
 42.68333333 62.91666667 75.98333333 80.98333333 57.53333333]"
0,9168,3,0.0,-1.0608638743455496,0,"[ 4.80327869  4.21311475  6.18032787 32.60655738 34.39344262 40.42622951
 42.86885246 61.8852459  78.19672131 80.04918033 59.39344262]"
3,9657,3,0.0,-1.0501190846018433,0,"[ 4.79032258  4.29032258  6.24193548 33.80645161 35.64516129 41.93548387
 44.37096774 67.9516129  77.41935484 80.91935484 64.09677419]"
0,9763,3,0.0,-1.051521048857933,0,"[ 4.77777778  4.34920635  6.15873016 33.79365079 35.6031746  41.44444444
 44.12698413 67.         77.71428571 81.31746032 63.07936508]"
0,9917,3,0.0,-1.0526368861550872,0,"[ 5.0625    4.359375  6.390625 33.65625  35.46875  41.453125 44.375
 65.953125 78.578125 80.0625   63.796875]"
0,9939,3,0.0,-1.054432035416038,0,"[ 5.03076923  4.30769231  6.32307692 33.16923077 34.92307692 40.83076923
 43.98461538 64.93846154 77.70769231 78.84615385 63.09230769]"
1,10056,3,0.0,-1.0526054097056483,0,"[ 5.01515152  4.72727273  6.33333333 33.04545455 34.72727273 40.60606061
 43.98484848 64.66666667 77.22727273 78.72727273 62.81818182]"
2,10453,3,0.0,-1.0464938295226252,0,"[ 5.08955224  5.29850746  6.52238806 33.92537313 35.41791045 41.53731343
 45.13432836 66.89552239 77.29850746 78.68656716 66.55223881]"
1,10892,3,0.0,-1.0435181784796181,0,"[ 5.26470588  5.30882353  8.95588235 34.39705882 36.02941176 42.97058824
 46.77941176 70.26470588 77.58823529 82.39705882 67.08823529]"
0,10910,3,0.0,-1.0451879010082492,0,"[ 5.2173913   5.24637681  8.84057971 33.89855072 35.76811594 42.34782609
 46.10144928 69.50724638 76.46376812 81.46376812 66.11594203]"
1,11049,3,0.0,-1.0435333514345189,0,"[ 5.24285714  5.18571429  8.94285714 33.88571429 35.45714286 42.34285714
 46.15714286 69.72857143 76.12857143 81.34285714 65.81428571]"
1,11104,3,0.0,-1.0422370317002883,0,"[ 5.22535211  5.47887324  8.83098592 33.45070423 35.25352113 42.05633803
 45.63380282 69.1971831  75.23943662 80.67605634 65.16901408]"
4,11290,3,0.0,-1.0322409211691763,0,"[ 5.22222222  5.51388889  8.97222222 33.41666667 35.375      42.375
 45.63888889 69.23611111 75.20833333 80.26388889 65.86111111]"
5,11880,3,0.0,-1.0191919191919192,0,"[ 5.28767123  6.54794521  9.64383562 34.54794521 36.35616438 44.34246575
 47.49315068 73.43835616 76.16438356 82.95890411 68.17808219]"
5,12339,3,0.0,-1.0074560337142393,0,"[ 5.31081081  6.7972973  10.02702703 35.47297297 37.2972973  45.40540541
 48.56756757 76.72972973 76.40540541 84.45945946 70.31081081]"
0,12740,3,0.0,-1.008712715855573,0,"[ 5.62666667  7.17333333  9.97333333 36.45333333 38.02666667 46.05333333
 49.33333333 75.70666667 80.73333333 88.68       69.37333333]"
2,13341,3,0.0,-1.0050970691852186,0,"[ 6.81578947  8.52631579 11.90789474 37.07894737 38.82894737 48.30263158
 51.32894737 79.35526316 82.55263158 90.36842105 72.01315789]"
4,13889,3,0.0,-0.9973360213118295,0,"[ 7.01298701  8.67532468 15.15584416 37.80519481 39.74025974 50.02597403
 52.80519481 82.48051948 83.90909091 90.63636364 76.15584416]"
0,14290,3,0.0,-0.9987403778866341,0,"[ 7.15384615  8.56410256 17.55128205 37.42307692 39.53846154 51.67948718
 54.56410256 86.43589744 82.94871795 94.5        75.17948718]"
2,14891,3,0.0,-0.995903565912296,0,"[ 7.27848101  8.4556962  23.96202532 38.91139241 41.11392405 52.92405063
 55.5443038  90.91139241 83.51898734 95.98734177 78.86075949]"
9,16192,3,0.0,-0.980175395256917,0,"[ 8.     14.725  27.725  43.9875 46.0125 54.85   57.55   92.3125 95.1
 99.0125 84.325 ]"
0,16593,3,0.0,-0.9817995540288074,0,"[ 7.90123457 14.55555556 27.38271605 44.67901235 46.67901235 55.40740741
 58.08641975 96.12345679 93.92592593 97.79012346 88.2345679 ]"
3,17294,3,0.0,-0.978258355499017,0,"[  7.87804878  14.5         29.7804878   46.37804878  48.30487805
  56.74390244  59.47560976  95.24390244 100.12195122 103.09756098
  88.7195122 ]"
0,17695,3,0.0,-0.9798248092681549,0,"[  7.78313253  15.54216867  29.43373494  47.02409639  48.92771084
  57.27710843  59.96385542  94.09638554 103.74698795 101.85542169
  92.48192771]"
1,18196,3,0.0,-0.9797208177621455,0,"[  7.85714286  15.51190476  29.32142857  46.69047619  48.42857143
  59.52380952  61.97619048  93.04761905 108.38095238 102.38095238
  95.44047619]"
0,18597,3,0.0,-0.9811797601763725,0,"[  7.90588235  15.32941176  33.49411765  47.37647059  49.08235294
  60.05882353  62.27058824  95.25882353 108.44705882 104.54117647
  95.61176471]"
12,20198,3,0.0,-0.9651945737201704,0,"[  8.11627907  20.6627907   35.76744186  51.88372093  53.52325581
  63.56976744  65.88372093 102.40697674 115.18604651 113.81395349
 102.08139535]"
4,20999,3,0.0,-0.9615219772370113,0,"[  8.31034483  20.45977011  40.22988506  53.14942529  54.83908046
  65.47126437  67.90804598 102.85057471 120.85057471 116.89655172
 105.2183908 ]"
21,21925,3,0.0,-0.9343215507411631,0,"[  8.43181818  20.94318182  41.64772727  55.06818182  56.67045455
  67.42045455  69.98863636 104.60227273 124.65909091 119.5
 109.34090909]"
0,22326,3,0.0,-0.9363522350622593,0,"[  9.41573034  20.71910112  42.24719101  55.71910112  57.1011236
  67.73033708  70.30337079 103.42696629 127.76404494 118.15730337
 110.26966292]"
0,22727,3,0.0,-0.9383112597351169,0,"[ 10.38888889  20.5         41.77777778  56.31111111  57.54444444
  68.05555556  70.61111111 106.73333333 126.34444444 121.3
 109.04444444]"
0,23128,3,0.0,-0.9402023521272916,0,"[ 11.28571429  20.28571429  42.36263736  56.75824176  57.95604396
  68.54945055  70.89010989 107.7032967  124.95604396 119.96703297
 112.25274725]"
2,23729,3,0.0,-0.939904757891188,0,"[ 12.97826087  21.86956522  44.91304348  57.47826087  58.47826087
  69.91304348  72.05434783 109.54347826 124.27173913 119.22826087
 116.83695652]"
1,24230,3,0.0,-0.9406520841931489,0,"[ 13.43010753  22.15053763  45.53763441  58.27956989  59.11827957
  70.43010753  72.70967742 111.2688172  123.25806452 123.33333333
 115.58064516]"
4,25031,3,0.0,-0.9383564380168591,0,"[ 13.58510638  22.41489362  45.36170213  59.86170213  60.62765957
  71.85106383  73.94680851 110.30851064 127.92553191 122.40425532
 122.22340426]"
14,26832,3,0.0,-0.9270274299344067,0,"[ 14.45263158  29.35789474  49.70526316  66.92631579  67.86315789
  72.70526316  74.94736842 123.36842105 128.92631579 137.30526316
 123.08421053]"
0,27233,3,0.0,-0.9287996181103808,0,"[ 14.54166667  30.90625     49.1875      68.07291667  69.05208333
  72.08333333  74.46875    125.82291667 127.59375    140.05208333
 121.80208333]"
1,27734,3,0.0,-0.9296531333381409,0,"[ 14.40206186  30.59793814  50.19587629  68.58762887  69.57731959
  72.65979381  75.09278351 129.15463918 126.6185567  143.2371134
 121.07216495]"
4,28535,3,0.0,-0.9279481338706851,0,"[ 15.82653061  33.76530612  52.74489796  69.51020408  70.31632653
  74.3877551   76.95918367 132.24489796 125.65306122 149.59183673
 120.06122449]"
1,29036,3,0.0,-0.928778068604491,0,"[ 16.45454545  34.2020202   53.77777778  69.73737374  70.39393939
  75.22222222  77.93939394 133.42424242 124.38383838 152.88888889
 119.1010101 ]"
15,29531,3,0.0,-0.9148691205851478,0,"[ 16.32  33.91  53.47  70.41  71.18  75.6   78.12 133.85 125.29 153.51
 119.96]"
5,30432,3,0.0,-0.9129206098843323,0,"[ 16.85148515  34.58415842  55.33663366  71.84158416  72.55445545
  77.12871287  79.78217822 133.10891089 131.6039604  158.92079208
 120.4950495 ]"
3,30944,3,0.0,-0.9119700103412617,0,"[ 16.83333333  34.93137255  55.34313725  71.93137255  72.46078431
  78.25490196  80.7254902  132.62745098 134.29411765 157.75490196
 123.5       ]"
21,31680,3,0.0,-0.8940656565656566,0,"[ 16.89320388  35.0776699   55.68932039  73.27184466  73.68932039
  79.17475728  81.4368932  134.2815534  135.22330097 159.45631068
 125.25242718]"
17,32178,3,0.0,-0.8799179563677046,0,"[ 16.78846154  34.83653846  55.42307692  73.81730769  74.14423077
  79.57692308  81.86538462 134.93269231 135.11538462 159.80769231
 126.47115385]"
12,32765,3,0.0,-0.8712955898061956,0,"[ 16.77142857  35.          55.4952381   74.61904762  74.78095238
  80.2         82.44761905 135.37142857 136.16190476 160.78095238
 127.80952381]"
9,33069,3,0.0,-0.8646164081163628,0,"[ 16.68867925  34.86792453  55.02830189  74.9245283   75.06603774
  79.86792453  82.11320755 135.25471698 135.94339623 160.20754717
 128.32075472]"
49,34747,3,0.0,-0.8279851497971048,0,"[ 16.95327103  36.3271028   55.65420561  78.13084112  78.11214953
  83.08411215  85.41121495 138.43925234 140.71962617 165.08411215
 134.71962617]"
4,34950,3,0.0,-0.8259799713876967,0,"[ 16.82407407  36.08333333  55.14814815  77.94444444  77.96296296
  82.64814815  85.05555556 138.01851852 140.15740741 164.36111111
 134.10185185]"
6,35057,3,0.0,-0.8217474398836181,0,"[ 16.67889908  35.7706422   54.65137615  77.44954128  77.55963303
  82.17431193  84.44036697 137.08256881 139.39449541 163.33944954
 133.08256881]"
25,35874,3,0.0,-0.8047332329821041,0,"[ 16.61818182  35.80909091  54.70909091  79.00909091  79.06363636
  82.9         85.15454545 139.08181818 140.36363636 166.01818182
 134.23636364]"
10,36165,3,0.0,-0.798257984238905,0,"[ 16.53153153  35.59459459  54.33333333  79.13513514  79.24324324
  82.57657658  84.85585586 138.88288288 140.07207207 165.55855856
 133.85585586]"
34,37286,3,0.0,-0.7765649305369308,0,"[ 16.54464286  36.21428571  54.30357143  81.42857143  81.63392857
  83.83928571  86.00892857 141.82142857 142.48214286 168.20535714
 137.26785714]"
35,38496,3,0.0,-0.7558967165419784,0,"[ 16.67256637  36.86725664  54.82300885  83.96460177  84.31858407
  85.20353982  87.18584071 144.91150442 145.56637168 169.88495575
 141.88495575]"
34,39525,3,0.0,-0.7360657811511702,0,"[ 16.72807018  37.34210526  55.29824561  85.65789474  85.95614035
  86.53508772  88.56140351 145.86842105 148.48245614 171.56140351
 145.71929825]"
27,40323,3,0.0,-0.7210029015698237,0,"[ 16.77391304  37.79130435  55.05217391  86.72173913  87.11304348
  87.46956522  89.33043478 146.71304348 149.83478261 172.76521739
 147.95652174]"
42,41664,3,0.0,-0.6991887480798771,0,"[ 16.88793103  38.10344828  55.87068966  89.25        89.50862069
  89.29310345  91.12068966 149.1637931  152.38793103 175.93965517
 152.19827586]"
21,42230,3,0.0,-0.6882547951693109,0,"[ 16.85470085  38.1965812   55.69230769  89.74358974  89.99145299
  89.64957265  91.55555556 148.96581197 152.88034188 176.64957265
 153.38461538]"
42,43573,3,0.0,-0.6684185160535194,0,"[ 17.04237288  39.22881356  55.83898305  92.48305085  92.69491525
  91.16949153  92.91525424 151.27966102 155.95762712 179.52542373
 158.16101695]"
33,44569,3,0.0,-0.653301622203774,0,"[ 17.09243697  40.03361345  55.96638655  93.99159664  94.2605042
  92.27731092  94.         153.21008403 157.21008403 182.11764706
 160.87394958]"
34,45467,3,0.0,-0.6373853564123431,0,"[ 17.09166667  40.08333333  55.81666667  95.1         95.35
  93.41666667  95.025      153.975      158.05833333 184.29166667
 163.275     ]"
45,46816,3,0.0,-0.6184424128503075,0,"[ 17.10743802  40.30578512  56.26446281  97.14049587  97.38016529
  95.47107438  96.91735537 155.52066116 160.11570248 187.92561983
 167.38842975]"
44,48043,3,0.0,-0.600191495118956,0,"[ 17.06557377  40.32786885  56.6557377   99.2295082   99.37704918
  96.90983607  98.27868852 157.35245902 162.64754098 190.8852459
 170.93442623]"
62,49760,3,0.0,-0.5757435691318328,0,"[ 17.25203252  41.51219512  57.66666667 102.17073171 102.34146341
  99.35772358 100.68292683 160.63414634 165.7804878  195.8699187
 175.93495935]"
38,50907,3,0.0,-0.5625356041408843,0,"[ 17.41935484  42.97580645  57.79032258 103.66129032 103.75806452
 100.83870968 102.28225806 162.65322581 167.02419355 197.35483871
 179.59677419]"
11,51153,3,0.0,-0.558344574120775,0,"[ 17.328  42.664  57.408 103.296 103.504 100.448 101.976 161.848 166.248
 196.824 179.08 ]"
47,52443,3,0.0,-0.5417882272181226,0,"[ 17.45238095  42.5952381   58.08730159 104.98412698 105.20634921
 102.26984127 103.75396825 163.23015873 168.55555556 200.5
 182.03174603]"
35,53349,3,0.0,-0.5295881834711054,0,"[ 17.46456693  42.51181102  58.18110236 105.69291339 105.82677165
 103.56692913 104.98425197 163.37007874 169.01574803 202.35433071
 184.26771654]"
36,54224,3,0.0,-0.5169482148126291,0,"[ 17.4453125  42.8515625  58.1171875 106.6640625 106.921875  104.3203125
 105.71875   164.0234375 170.015625  204.2421875 186.0078125]"
45,55460,3,0.0,-0.502902993148215,0,"[ 17.55813953  43.09302326  58.19379845 108.25581395 108.63565891
 105.79069767 107.24031008 165.33333333 171.85271318 207.96899225
 188.62015504]"
16,55945,3,0.0,-0.4986862096702118,0,"[ 17.45384615  42.82307692  57.99230769 108.29230769 108.66153846
 105.99230769 107.4        164.93846154 171.41538462 208.46153846
 188.80769231]"
25,56604,3,0.0,-0.4911667019998587,0,"[ 17.35877863  42.58778626  57.73282443 108.87022901 109.20610687
 106.3129771  107.70229008 165.06870229 171.6259542  209.15267176
 190.0610687 ]"
41,57538,3,0.0,-0.47766693315721787,0,"[ 17.37121212  42.46212121  57.96969697 109.75757576 110.08333333
 107.31060606 108.74242424 165.87878788 172.06060606 211.03030303
 192.09090909]"
21,58110,3,0.0,-0.4719325417311995,0,"[ 17.28571429  42.36090226  57.55639098 110.         110.2481203
 107.67669173 108.9924812  165.68421053 171.79699248 211.56390977
 192.82706767]"
0,401,3,0.0,0,0.0,0,1
0,802,3,0.0,-840.0,0.5,[  0.   1.   1. 201. 198. 209. 194. 567. 218. 656. 122.],2
0,826,3,0.0,-441.5,0.6666666666666666,[  1.    1.    1.  101.  108.5 105.   98.5 285.  118.5 340.   61. ],3
0,1227,3,0.0,-434.3333333333333,0.75,"[  0.66666667   0.66666667   1.          99.66666667 104.66666667
 104.33333333 100.33333333 323.66666667  79.         226.66666667
 174.33333333]",4
0,1308,3,0.0,-350.75,0.8,"[  1.     0.75   1.    78.75  87.    82.    79.25 255.    63.5  190.25
 130.75]",5
0,1403,3,0.0,-303.4,0.8333333333333334,[  1.2   0.8   1.   69.8  72.6  70.8  67.4 212.6  60.  171.2 104.6],6
0,1509,3,0.0,-273.6666666666667,0.8571428571428571,"[  1.66666667   0.83333333   2.          62.83333333  63.
  65.83333333  59.83333333 180.5         64.16666667 142.66666667
 104.83333333]",7
0,1585,3,0.0,-248.14285714285714,0.875,"[  1.85714286   0.85714286   2.14285714  57.85714286  55.28571429
  60.          53.28571429 154.71428571  65.85714286 122.28571429
 100.71428571]",8
0,1716,3,0.0,-235.875,0.8888888888888888,"[  1.875   1.      2.     54.5    53.125  55.25   51.625 135.625  73.
 123.375  88.125]",9
0,1742,3,0.0,-214.66666666666666,0.9,"[  1.77777778   0.88888889   1.77777778  48.77777778  48.33333333
  49.55555556  46.88888889 120.55555556  67.44444444 112.55555556
  78.33333333]",10
0,1852,3,0.0,-206.1,0.9090909090909091,[  1.8   0.9   1.8  46.4  46.6  46.4  45.8 119.5  60.7 102.   80.4],11
0,1970,3,0.0,-199.8181818181818,0.9166666666666666,"[  2.09090909   1.27272727   1.72727273  44.18181818  46.
  45.45454545  43.45454545 119.36363636  55.18181818  92.72727273
  83.81818182]",12
0,2212,3,0.0,-204.91666666666666,0.9230769230769231,"[  2.16666667   1.41666667   1.66666667  44.5         47.66666667
  47.08333333  45.08333333 117.83333333  61.08333333  94.16666667
  86.25      ]",13
0,2290,3,0.0,-196.6153846153846,0.9285714285714286,"[  2.07692308   1.30769231   1.53846154  42.15384615  45.38461538
  45.69230769  42.92307692 112.07692308  58.92307692  86.92307692
  85.61538462]",14
1,2413,3,0.0,-190.5,0.9333333333333333,"[  2.14285714   1.35714286   2.57142857  41.92857143  43.78571429
  45.28571429  41.35714286 109.57142857  57.          86.92857143
  81.92857143]",15
0,2611,3,0.0,-192.26666666666668,0.9375,"[  2.13333333   1.33333333   2.46666667  41.93333333  44.06666667
  45.26666667  42.8        115.46666667  53.2         82.73333333
  87.86666667]",16
0,2649,3,0.0,-183.8125,0.9411764705882353,"[  2.125    1.375    2.375   39.375   42.5     43.375   40.3125 110.375
  50.0625  77.5625  84.75  ]",17
0,2872,3,0.0,-187.23529411764707,0.9444444444444444,"[  2.41176471   1.52941176   2.52941176  39.76470588  42.82352941
  45.17647059  41.17647059 117.          47.11764706  74.58823529
  90.70588235]",18
0,2904,3,0.0,-179.66666666666666,0.9473684210526315,"[  2.38888889   1.5          2.77777778  37.55555556  41.44444444
  42.66666667  39.66666667 112.27777778  44.5         72.22222222
  85.66666667]",19
